"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Natural/Environmental","Unintentional","10","2018","--","4,186,406","--","--","--"
"Natural/Environmental","Unintentional","11","2022","--","4,068,564","--","--","--"
"Natural/Environmental","Unintentional","11","2021","--","4,139,966","--","--","--"
"Natural/Environmental","Unintentional","11","2020","--","4,223,965","--","--","--"
"Natural/Environmental","Unintentional","11","2018","--","4,205,105","--","--","--"
"Natural/Environmental","Unintentional","12","2022","--","4,152,811","--","--","--"
"Natural/Environmental","Unintentional","12","2021","--","4,228,509","--","--","--"
"Natural/Environmental","Unintentional","12","2019","--","4,213,041","--","--","--"
"Natural/Environmental","Unintentional","12","2018","--","4,170,603","--","--","--"
"Natural/Environmental","Unintentional","13","2022","--","4,240,884","--","--","--"
"Natural/Environmental","Unintentional","13","2021","--","4,390,229","--","--","--"
"Natural/Environmental","Unintentional","13","2020","--","4,378,112","--","--","--"
"Natural/Environmental","Unintentional","13","2019","--","4,178,933","--","--","--"
"Natural/Environmental","Unintentional","14","2022","--","4,403,033","--","--","--"
"Natural/Environmental","Unintentional","14","2021","--","4,382,415","--","--","--"
"Natural/Environmental","Unintentional","14","2020","--","4,305,343","--","--","--"
"Natural/Environmental","Unintentional","14","2019","--","4,167,472","--","--","--"
"Natural/Environmental","Unintentional","14","2018","--","4,167,471","--","--","--"
"Natural/Environmental","Unintentional","15","2022","--","4,396,566","--","--","--"
"Natural/Environmental","Unintentional","15","2021","--","4,309,985","--","--","--"
"Natural/Environmental","Unintentional","15","2020","--","4,266,157","--","--","--"
"Natural/Environmental","Unintentional","15","2019","--","4,178,242","--","--","--"
"Natural/Environmental","Unintentional","15","2018","--","4,140,321","--","--","--"
"Natural/Environmental","Unintentional","16","2022","--","4,325,808","--","--","--"
"Natural/Environmental","Unintentional","16","2021","--","4,271,255","--","--","--"
"Natural/Environmental","Unintentional","16","2020","--","4,296,018","--","--","--"
"Natural/Environmental","Unintentional","16","2019","--","4,152,752","--","--","--"
"Natural/Environmental","Unintentional","16","2018","--","4,128,089","--","--","--"
"Natural/Environmental","Unintentional","17","2022","--","4,291,066","--","--","--"
"Natural/Environmental","Unintentional","17","2021","--","4,302,359","--","--","--"
"Natural/Environmental","Unintentional","17","2020","--","4,263,694","--","--","--"
"Natural/Environmental","Unintentional","17","2019","--","4,144,536","--","--","--"
"Natural/Environmental","Unintentional","17","2018","--","4,237,764","--","--","--"
"Natural/Environmental","Unintentional","18","2022","--","4,326,642","--","--","--"
"Natural/Environmental","Unintentional","18","2021","--","4,270,802","--","--","--"
"Natural/Environmental","Unintentional","18","2020","--","4,410,589","--","--","--"
"Natural/Environmental","Unintentional","18","2019","--","4,257,953","--","--","--"
"Natural/Environmental","Unintentional","18","2018","--","4,314,459","--","--","--"
"Natural/Environmental","Unintentional","19","2022","--","4,295,710","--","--","--"
"Natural/Environmental","Unintentional","19","2021","--","4,416,896","--","--","--"
"Natural/Environmental","Unintentional","19","2020","--","4,696,335","--","--","--"
"Natural/Environmental","Unintentional","19","2019","--","4,332,940","--","--","--"
"Natural/Environmental","Unintentional","19","2018","--","4,256,433","--","--","--"
"Overexertion","Unintentional","16","2019","--","4,152,752","--","--","--"
"Overexertion","Unintentional","18","2020","--","4,410,589","--","--","--"
"Drug Poisoning","Unintentional","1","2022","41","3,588,817","1.14","--","2,624"
"Drug Poisoning","Unintentional","1","2021","23","3,675,382","0.63","--","1,472"
"Drug Poisoning","Unintentional","1","2020","14**","3,719,267","0.38**","--","896"
"Drug Poisoning","Unintentional","1","2019","10**","3,842,257","0.26**","--","640"
"Drug Poisoning","Unintentional","1","2018","--","3,897,917","--","--","--"
"Drug Poisoning","Unintentional","2","2022","17**","3,693,362","0.46**","--","1,071"
"Drug Poisoning","Unintentional","2","2021","--","3,725,597","--","--","--"
"Drug Poisoning","Unintentional","2","2020","--","3,807,454","--","--","--"
"Drug Poisoning","Unintentional","2","2019","--","3,911,822","--","--","--"
"Drug Poisoning","Unintentional","2","2018","--","3,996,742","--","--","--"
"Drug Poisoning","Unintentional","3","2022","10**","3,742,836","0.27**","--","620"
"Drug Poisoning","Unintentional","3","2021","--","3,813,656","--","--","--"
"Drug Poisoning","Unintentional","3","2020","--","3,885,476","--","--","--"
"Drug Poisoning","Unintentional","3","2019","--","4,009,037","--","--","--"
"Drug Poisoning","Unintentional","3","2018","--","4,035,053","--","--","--"
"Drug Poisoning","Unintentional","4","2022","--","3,830,225","--","--","--"
"Drug Poisoning","Unintentional","4","2021","--","3,891,463","--","--","--"
"Drug Poisoning","Unintentional","4","2020","--","3,987,970","--","--","--"
"Drug Poisoning","Unintentional","4","2019","--","4,045,996","--","--","--"
"Drug Poisoning","Unintentional","4","2018","--","4,021,907","--","--","--"
"Drug Poisoning","Unintentional","5","2022","--","3,907,298","--","--","--"
"Drug Poisoning","Unintentional","5","2021","--","3,993,711","--","--","--"
"Drug Poisoning","Unintentional","5","2019","--","4,032,231","--","--","--"
"Drug Poisoning","Unintentional","5","2018","--","4,012,789","--","--","--"
"Drug Poisoning","Unintentional","6","2022","--","4,008,898","--","--","--"
"Drug Poisoning","Unintentional","6","2021","--","4,029,311","--","--","--"
"Drug Poisoning","Unintentional","6","2020","--","4,012,049","--","--","--"
"Drug Poisoning","Unintentional","6","2019","--","4,022,432","--","--","--"
"Drug Poisoning","Unintentional","6","2018","--","4,019,106","--","--","--"
"Drug Poisoning","Unintentional","7","2022","--","4,043,729","--","--","--"
"Drug Poisoning","Unintentional","7","2020","--","3,999,001","--","--","--"
"Drug Poisoning","Unintentional","7","2018","--","4,063,647","--","--","--"
"Drug Poisoning","Unintentional","8","2021","--","4,004,132","--","--","--"
"Drug Poisoning","Unintentional","8","2020","--","4,006,214","--","--","--"
"Drug Poisoning","Unintentional","8","2018","--","4,059,209","--","--","--"
"Drug Poisoning","Unintentional","9","2022","--","4,017,929","--","--","--"
"Drug Poisoning","Unintentional","9","2021","--","4,011,235","--","--","--"
"Drug Poisoning","Unintentional","9","2020","--","4,050,595","--","--","--"
"Drug Poisoning","Unintentional","9","2018","--","4,058,207","--","--","--"
"Drug Poisoning","Unintentional","10","2022","--","4,024,547","--","--","--"
"Drug Poisoning","Unintentional","10","2021","--","4,055,389","--","--","--"
"Drug Poisoning","Unintentional","10","2020","--","4,135,255","--","--","--"
"Drug Poisoning","Unintentional","10","2019","--","4,066,272","--","--","--"
"Drug Poisoning","Unintentional","11","2022","--","4,068,564","--","--","--"
"Drug Poisoning","Unintentional","11","2021","--","4,139,966","--","--","--"
"Drug Poisoning","Unintentional","11","2020","--","4,223,965","--","--","--"
"Drug Poisoning","Unintentional","11","2019","--","4,194,335","--","--","--"
"Drug Poisoning","Unintentional","12","2022","11**","4,152,811","0.27**","--","583"
"Drug Poisoning","Unintentional","12","2021","--","4,228,509","--","--","--"
"Drug Poisoning","Unintentional","12","2020","--","4,385,948","--","--","--"
"Drug Poisoning","Unintentional","12","2019","--","4,213,041","--","--","--"
"Drug Poisoning","Unintentional","12","2018","--","4,170,603","--","--","--"
"Drug Poisoning","Unintentional","13","2022","24","4,240,884","0.57","--","1,248"
"Drug Poisoning","Unintentional","13","2021","20**","4,390,229","0.46**","--","1,040"
"Drug Poisoning","Unintentional","13","2020","10**","4,378,112","0.23**","--","520"
"Drug Poisoning","Unintentional","13","2019","--","4,178,933","--","--","--"
"Drug Poisoning","Unintentional","13","2018","--","4,158,257","--","--","--"
"Drug Poisoning","Unintentional","14","2022","42","4,403,033","0.95","--","2,142"
"Drug Poisoning","Unintentional","14","2021","28","4,382,415","0.64","--","1,428"
"Drug Poisoning","Unintentional","14","2020","25","4,305,343","0.58","--","1,275"
"Drug Poisoning","Unintentional","14","2019","--","4,167,472","--","--","--"
"Drug Poisoning","Unintentional","14","2018","13**","4,167,471","0.31**","--","663"
"Drug Poisoning","Unintentional","15","2022","85","4,396,566","1.93","--","4,250"
"Drug Poisoning","Unintentional","15","2021","71","4,309,985","1.65","--","3,550"
"Drug Poisoning","Unintentional","15","2020","62","4,266,157","1.45","--","3,100"
"Drug Poisoning","Unintentional","15","2019","20**","4,178,242","0.48**","--","1,000"
"Drug Poisoning","Unintentional","15","2018","20**","4,140,321","0.48**","--","1,000"
"Drug Poisoning","Unintentional","16","2022","155","4,325,808","3.58","--","7,595"
"Drug Poisoning","Unintentional","16","2021","138","4,271,255","3.23","--","6,762"
"Drug Poisoning","Unintentional","16","2020","109","4,296,018","2.54","--","5,341"
"Drug Poisoning","Unintentional","16","2019","55","4,152,752","1.32","--","2,695"
"Drug Poisoning","Unintentional","16","2018","38","4,128,089","0.92","--","1,862"
"Drug Poisoning","Unintentional","17","2022","244","4,291,066","5.69","--","11,712"
"Drug Poisoning","Unintentional","17","2021","266","4,302,359","6.18","--","12,768"
"Drug Poisoning","Unintentional","17","2020","207","4,263,694","4.86","--","9,936"
"Drug Poisoning","Unintentional","17","2019","80","4,144,536","1.93","--","3,840"
"Drug Poisoning","Unintentional","17","2018","85","4,237,764","2.01","--","4,080"
"Drug Poisoning","Unintentional","18","2022","402","4,326,642","9.29","--","18,894"
"Drug Poisoning","Unintentional","18","2021","433","4,270,802","10.14","--","20,351"
"Drug Poisoning","Unintentional","18","2020","394","4,410,589","8.93","--","18,518"
"Drug Poisoning","Unintentional","18","2019","186","4,257,953","4.37","--","8,742"
"Drug Poisoning","Unintentional","18","2018","180","4,314,459","4.17","--","8,460"
"Drug Poisoning","Unintentional","19","2022","519","4,295,710","12.08","--","23,874"
"Drug Poisoning","Unintentional","19","2021","591","4,416,896","13.38","--","27,186"
"Drug Poisoning","Unintentional","19","2020","572","4,696,335","12.18","--","26,312"
"Drug Poisoning","Unintentional","19","2019","298","4,332,940","6.88","--","13,708"
"Drug Poisoning","Unintentional","19","2018","275","4,256,433","6.46","--","12,650"
"Drug Poisoning","Homicide","1","2022","21","3,588,817","0.59","--","1,344"
"Drug Poisoning","Homicide","1","2021","22","3,675,382","0.60","--","1,408"
"Drug Poisoning","Homicide","1","2020","--","3,719,267","--","--","--"
"Drug Poisoning","Homicide","1","2019","11**","3,842,257","0.29**","--","704"
"Drug Poisoning","Homicide","1","2018","--","3,897,917","--","--","--"
"Drug Poisoning","Homicide","2","2022","10**","3,693,362","0.27**","--","630"
"Drug Poisoning","Homicide","2","2021","12**","3,725,597","0.32**","--","756"
"Drug Poisoning","Homicide","2","2020","--","3,807,454","--","--","--"
"Drug Poisoning","Homicide","2","2019","--","3,911,822","--","--","--"
"Drug Poisoning","Homicide","2","2018","--","3,996,742","--","--","--"
"Drug Poisoning","Homicide","3","2022","--","3,742,836","--","--","--"
"Drug Poisoning","Homicide","3","2021","--","3,813,656","--","--","--"
"Drug Poisoning","Homicide","3","2020","--","3,885,476","--","--","--"
"Drug Poisoning","Homicide","3","2019","--","4,009,037","--","--","--"
"Drug Poisoning","Homicide","3","2018","--","4,035,053","--","--","--"
"Drug Poisoning","Homicide","4","2022","--","3,830,225","--","--","--"
"Drug Poisoning","Homicide","4","2021","--","3,891,463","--","--","--"
"Drug Poisoning","Homicide","4","2020","--","3,987,970","--","--","--"
"Drug Poisoning","Homicide","5","2022","--","3,907,298","--","--","--"
"Drug Poisoning","Homicide","5","2021","--","3,993,711","--","--","--"
"Drug Poisoning","Homicide","5","2020","--","4,023,811","--","--","--"
"Drug Poisoning","Homicide","5","2019","--","4,032,231","--","--","--"
"Drug Poisoning","Homicide","6","2022","--","4,008,898","--","--","--"
"Drug Poisoning","Homicide","6","2021","--","4,029,311","--","--","--"
"Drug Poisoning","Homicide","6","2020","--","4,012,049","--","--","--"
"Drug Poisoning","Homicide","8","2022","--","4,031,341","--","--","--"
"Drug Poisoning","Homicide","8","2018","--","4,059,209","--","--","--"
"Drug Poisoning","Homicide","9","2021","--","4,011,235","--","--","--"
"Drug Poisoning","Homicide","9","2019","--","4,067,320","--","--","--"
"Drug Poisoning","Homicide","10","2019","--","4,066,272","--","--","--"
"Drug Poisoning","Homicide","11","2022","--","4,068,564","--","--","--"
"Drug Poisoning","Homicide","11","2020","--","4,223,965","--","--","--"
"Drug Poisoning","Homicide","12","2022","--","4,152,811","--","--","--"
"Drug Poisoning","Homicide","12","2019","--","4,213,041","--","--","--"
"Drug Poisoning","Homicide","14","2019","--","4,167,472","--","--","--"
"Drug Poisoning","Homicide","16","2022","--","4,325,808","--","--","--"
"Drug Poisoning","Homicide","17","2018","--","4,237,764","--","--","--"
"Drug Poisoning","Homicide","19","2022","--","4,295,710","--","--","--"
"Drug Poisoning","Homicide","19","2021","--","4,416,896","--","--","--"
"Drug Poisoning","Homicide","19","2020","--","4,696,335","--","--","--"
"Drug Poisoning","Homicide","19","2019","--","4,332,940","--","--","--"
"Drug Poisoning","Suicide","8","2020","--","4,006,214","--","--","--"
"Drug Poisoning","Suicide","9","2019","--","4,067,320","--","--","--"
"Drug Poisoning","Suicide","10","2022","--","4,024,547","--","--","--"
"Drug Poisoning","Suicide","10","2021","--","4,055,389","--","--","--"
"Drug Poisoning","Suicide","10","2020","--","4,135,255","--","--","--"
"Drug Poisoning","Suicide","11","2021","--","4,139,966","--","--","--"
"Drug Poisoning","Suicide","11","2020","--","4,223,965","--","--","--"
"Drug Poisoning","Suicide","11","2019","--","4,194,335","--","--","--"
"Drug Poisoning","Suicide","12","2022","--","4,152,811","--","--","--"
"Drug Poisoning","Suicide","12","2021","--","4,228,509","--","--","--"
"Drug Poisoning","Suicide","12","2020","--","4,385,948","--","--","--"
"Drug Poisoning","Suicide","12","2019","--","4,213,041","--","--","--"
"Drug Poisoning","Suicide","12","2018","--","4,170,603","--","--","--"
"Drug Poisoning","Suicide","13","2022","--","4,240,884","--","--","--"
"Drug Poisoning","Suicide","13","2021","--","4,390,229","--","--","--"
"Drug Poisoning","Suicide","13","2020","12**","4,378,112","0.27**","--","624"
"Drug Poisoning","Suicide","13","2019","12**","4,178,933","0.29**","--","624"
"Drug Poisoning","Suicide","13","2018","--","4,158,257","--","--","--"
"Drug Poisoning","Suicide","14","2022","24","4,403,033","0.55","--","1,224"
"Drug Poisoning","Suicide","14","2021","14**","4,382,415","0.32**","--","714"
"Drug Poisoning","Suicide","14","2020","15**","4,305,343","0.35**","--","765"
"Drug Poisoning","Suicide","14","2019","11**","4,167,472","0.26**","--","561"
"Drug Poisoning","Suicide","14","2018","--","4,167,471","--","--","--"
"Drug Poisoning","Suicide","15","2022","27","4,396,566","0.61","--","1,350"
